title,turn,speech
赤もみじ【知的アピール】,68,村田：いや、だから頭悪いくせにな？知的ぶってる奴ほったらかしにするやんか？ほんなら最後、政治に噛みつくねん。（大げさボケフリ）
赤もみじ【知的アピール】,69,阪田：政治？
赤もみじ【知的アピール】,70,村田：政治に噛みついてたら知的やと思われるから、SNSでもうめちゃくちゃ言うねん。ほんで頭悪いやろ加減分からへんからドンドンドンドン行くねん。ほんでフタ開けたら的外れ。なんでやねん！なんやそれ！（キレボケ）（大げさボケ）
赤もみじ【知的アピール】,71,阪田：俺そんな痛い奴に絶対ならん。
赤もみじ【知的アピール】,72,村田：俺が怒ってあげたからな？ならんですんでん。
赤もみじ【知的アピール】,73,阪田：別に怒ってもらわんでもならんて。
赤もみじ【知的アピール】,74,村田：俺が怒ってたらこうなってるけど、怒ってなかったら、お前は2年後YouTubeで「おい！政治家！俺調べたんやけどさ。日本の借金って90兆円あるらしいな？ふざけんな！お前もっと頑張れ！チャンネル登録よろしくお願いします」するかー！するかー！消せチャンネル！お前も消えろ！（キレボケ）（大げさボケ）
赤もみじ【知的アピール】,75,阪田：なんでやねん。
赤もみじ【知的アピール】,76,村田：なあ？
赤もみじ【知的アピール】,77,阪田：俺そんなんせえへんって。
赤もみじ【知的アピール】,78,村田：俺が怒ってあげたからな？
赤もみじ【知的アピール】,79,阪田：違う。怒ってもらわんでも。
赤もみじ【知的アピール】,80,村田：いや、でも「ぎゅうにく、うしにく」とか言ってたから、お前はそのポテンシャルは確実にあって。（大げさボケフリ）
赤もみじ【知的アピール】,81,阪田：なんやねんポテンシャルって。
赤もみじ【知的アピール】,82,村田：卵の状態やってわ。でヒビ入って、で耳近づけるやん。ほんなら「ピヨピヨ」って鳴って「生まれる！？モンスター生まれる」って思ったから、俺が卵を踏み潰したってん。よかったな！？（大げさボケ）
赤もみじ【知的アピール】,83,阪田：なにを言ってんの？
赤もみじ【知的アピール】,84,村田：踏み潰したってん。お前がモンスターなる前に、ありがとうや。（大げさボケ）
赤もみじ【知的アピール】,85,
赤もみじ【知的アピール】,86,阪田：ごめんごめん、分かった分かった。村田くんが言いたいことは、頭悪い奴が知的ぶったら、政治に噛みつくような痛い奴になるってことね？（キレボケフリ）
赤もみじ【知的アピール】,87,村田：おう。
赤もみじ【知的アピール】,88,阪田：じゃあ頭良かったらいいってことか？（キレボケフリ）
赤もみじ【知的アピール】,89,村田：頭良いやつ、そんなんしやんもん。
赤もみじ【知的アピール】,90,阪田：じゃあ俺明日から全部ライブ休むわ俺。（キレボケフリ）
赤もみじ【知的アピール】,91,村田：は？
赤もみじ【知的アピール】,92,阪田：塾行く。（キレボケフリ）
赤もみじ【知的アピール】,93,村田：は？
赤もみじ【知的アピール】,94,阪田：大学行くわ。で東京大学行くわじゃあ。塾で1年間死ぬほど勉強して東京大学行って、東京大学でも4年間死ぬ気で勉強するわ。で卒業して、卒業証書持って村田くんの前にもう一回現れる。で、ぎゅうにくってなんでうしにくって言わんねやろ？ってもう一回質問する。これなら文句ないってことやんな？（キレボケフリ）
赤もみじ【知的アピール】,95,村田：（叩く）お前の意地の張り方気持ち悪いんじゃ！なんや！なんやそのお前の意地の張り方、気持ち悪い！（キレボケ）
赤もみじ【知的アピール】,96,阪田：なんなん？
赤もみじ【知的アピール】,97,村田：なあ！？
赤もみじ【知的アピール】,98,阪田：なんやねん？
赤もみじ【知的アピール】,99,村田：そんなしょうもない意地のおかげで、なんで５年捨てれんねん！5年やぞ？（キレボケ）
赤もみじ【知的アピール】,100,阪田：頭良かったら良い言うたやんか？
赤もみじ【知的アピール】,101,村田：予備校、塾っていう奴1年の勉強で東大入れるか！なにが塾や！（キレボケ）
赤もみじ【知的アピール】,102,阪田：どうしたら良かったん？
赤もみじ【知的アピール】,103,村田：調べろ！「ぎゅうにく、うしにく」って言わへんのなんで？って。調べろ。
赤もみじ【知的アピール】,104,阪田：最初の方にも言ってくれてたやん。
赤もみじ【知的アピール】,105,村田：言ってたやん。お前がそんなん発信すんなや！他の人に言ったら、みんな大人やから「いや、良い目線じゃんそれ」って褒めてくるから。これからは俺に言え。
赤もみじ【知的アピール】,106,阪田：あ、優しさで怒ってくれてたんや？
赤もみじ【知的アピール】,107,村田：お前そういうのは分かんねんな？
赤もみじ【知的アピール】,108,阪田：ありがとうありがとう。分かった分かった。
赤もみじ【知的アピール】,109,村田：でそれ調べて、答え分かったら俺に教えろ。
赤もみじ【知的アピール】,110,阪田：村田くんに教えんの？
赤もみじ【知的アピール】,111,村田：「ぎゅうにく、うしにく」って言わん理由分かったら俺に教えろ。
赤もみじ【知的アピール】,112,阪田：なんで？
赤もみじ【知的アピール】,113,村田：俺もちょっと気になる。
赤もみじ【知的アピール】,114,阪田：いや気になんのか、もうええわ。
赤もみじ【知的アピール】,115,村田：どうもありがとうございました。
囲碁将棋【−×−＝+】,0,
囲碁将棋【−×−＝+】,1,
囲碁将棋【−×−＝+】,2,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
囲碁将棋【−×−＝+】,3,【関連】ボケの種類 18種
囲碁将棋【−×−＝+】,4,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
囲碁将棋【−×−＝+】,5,
囲碁将棋【−×−＝+】,6,根建：どうもー！囲碁将棋でーす。
囲碁将棋【−×−＝+】,7,2人：よろしくお願いしまーす。
囲碁将棋【−×−＝+】,8,根建：数学でさあ。
囲碁将棋【−×−＝+】,9,文田：はいはい。
囲碁将棋【−×−＝+】,10,根建：「マイナス×マイナス=プラス」習うけどさあ。（なりきりボケフリ）
囲碁将棋【−×−＝+】,11,文田：うん。
囲碁将棋【−×−＝+】,12,根建：なんでプラスになるのかよくわかんなくない？（なりきりボケフリ）
囲碁将棋【−×−＝+】,13,文田：あ、結構俺簡単に説明できるけど。
囲碁将棋【−×−＝+】,14,根建：じゃあ教えてよ。
囲碁将棋【−×−＝+】,15,文田：あのさ、遅刻するっていうのはマイナスでしょ？（なりきりボケフリ）
囲碁将棋【−×−＝+】,16,根建：マイナス。
囲碁将棋【−×−＝+】,17,文田：昨日離婚するっていうのは？（なりきりボケフリ）
囲碁将棋【−×−＝+】,18,根建：マイナス。
囲碁将棋【−×−＝+】,19,文田：この2つをかけちゃうわけよ？（なりきりボケフリ）
囲碁将棋【−×−＝+】,20,根建：どういうこと？
囲碁将棋【−×−＝+】,21,文田：だから昨日離婚したばっかの奴が今日遅刻してくる。これって遅刻のことは怒られないし、むしろみんなから心配されるからプラスでしょ？（なりきりボケフリ）
